Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_001349778.2|DCAF6|chr1|+	9140.8	168075522	chr1:168075371-168075836	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	NA	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	1.00	NA	1.00
XM_005273254.5|C4BPB|chr1|+	592980.0	207099943	chr1:207099789-207099993	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_000574.5|CD55|chr1|+	264.4	207359712	chr1:207359546-207360966	0.14	0.10	NA	0.18	0.24	0.15	0.08	0.15	NA	0.15	NA	0.15	0.04	NA	0.19	0.29	0.14	0.14	0.21	0.18	0.16	0.14	NA	0.15	NA	NA	NA	0.30	0.16	0.15	0.06	0.10	0.14	NA	0.20	0.14	0.22	0.13	0.18	0.06	NA	0.19	NA	0.15	0.09	0.21	NA	NA	NA	0.20	0.25	0.11	0.13	0.25	0.19	0.18	0.26	0.21	NA	NA	0.04	0.10	0.03	0.06	0.19	0.24	0.20
NM_001312871.1|COX20|chr1|+	1269.9	244843283	chr1:244843041-244845063	0.05	0.06	0.05	0.06	0.06	0.04	0.06	0.03	0.05	0.04	0.04	0.06	0.06	0.05	0.08	0.05	0.06	0.05	0.06	0.06	0.06	0.05	0.05	0.04	0.03	0.05	0.03	0.05	0.08	0.08	0.06	0.05	0.06	0.05	0.05	0.05	0.05	0.04	0.07	0.07	0.09	0.05	0.04	0.05	0.07	0.04	0.06	0.05	0.05	0.05	0.05	0.03	0.06	0.05	0.04	0.05	0.05	0.05	0.05	0.03	0.04	0.04	0.05	0.05	0.06	0.07	0.06
NM_198076.6|COX20|chr1|+	1273.5	244843283	chr1:244843041-244845057	0.05	0.06	0.05	0.06	0.06	0.04	0.06	0.03	0.05	0.04	0.04	0.06	0.06	0.05	0.08	0.05	0.06	0.05	0.06	0.06	0.06	0.05	0.05	0.04	0.03	0.05	0.03	0.05	0.08	0.08	0.06	0.05	0.06	0.05	0.05	0.05	0.05	0.04	0.07	0.07	0.09	0.05	0.04	0.05	0.07	0.04	0.06	0.05	0.05	0.05	0.05	0.03	0.06	0.05	0.04	0.05	0.05	0.05	0.05	0.03	0.04	0.04	0.05	0.05	0.06	0.07	0.06
NM_017971.4|MRPL20|chr1|-	19264.3	1402105	chr1:1402046-1402256	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00
XM_017001059.2|GNB1|chr1|-	8292.7	1786751	chr1:1785289-1787053	0.03	0.02	0.01	0.02	0.06	NA	0.03	0.03	NA	0.07	NA	NA	0.20	0.14	0.12	0.04	0.04	0.04	0.03	0.03	0.04	0.04	0.02	0.03	NA	NA	NA	0.05	0.06	0.04	0.04	0.03	0.06	0.03	0.02	0.01	0.03	NA	0.02	NA	NA	0.03	NA	0.02	NA	0.03	0.20	0.17	0.12	0.07	0.05	0.05	0.04	0.04	0.05	0.06	0.04	0.05	0.25	0.23	0.16	0.05	0.06	0.05	0.05	0.05	0.05
NM_182533.4|FAAP20|chr1|-	1559.4	2189615	chr1:2189548-2189781	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	0.00	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00
NM_007033.5|RER1|chr1|+	25567.5	2403220	chr1:2403035-2403974	0.88	0.36	0.71	1.00	0.76	0.53	0.85	0.81	0.70	0.81	1.00	0.96	0.19	0.48	0.81	0.98	0.81	0.22	0.77	1.00	1.00	0.63	0.81	0.72	NA	0.89	0.03	0.63	0.77	0.30	0.43	0.34	0.34	0.77	0.75	0.59	0.79	0.94	0.94	0.82	0.92	0.50	1.00	1.00	1.00	0.86	0.56	0.70	0.50	1.00	0.84	0.71	0.83	0.67	0.47	0.55	1.00	0.66	0.25	0.71	0.16	0.55	0.51	0.49	0.51	0.56	0.59
NM_020710.3|LRRC47|chr1|-	67432.7	3780219	chr1:3778559-3781336	NA	0.00	NA	NA	NA	0.00	0.00	NA	NA	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	NA	0.00	0.01	0.01	0.01	0.00	NA	0.01	0.00	0.00	0.01	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	NA	NA	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00
NM_000983.4|RPL22|chr1|-	318267.7	6186618	chr1:6185020-6186816	0.05	0.04	0.04	0.06	0.05	0.05	0.07	0.05	0.05	0.06	0.07	0.06	0.06	0.05	0.06	0.05	0.04	0.05	0.04	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.03	0.03	0.04	0.03	0.04	0.03	0.04	0.05	0.04	0.05	0.07	0.07	0.07	0.07	0.07	0.06	0.06	0.06	0.06	0.07	0.06	0.06	0.06	0.07	0.05	0.05	0.05	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.05	0.06	0.05	0.05	0.05	0.04	0.05
NM_001123377.2|PARK7|chr1|+	190832.1	7985281	chr1:7984894-7985505	0.02	0.01	0.01	0.01	NA	NA	0.01	0.01	NA	0.02	NA	0.02	0.00	0.01	0.01	0.01	0.01	0.01	0.01	NA	0.01	0.01	NA	0.01	NA	0.00	NA	0.01	0.01	NA	0.01	NA	NA	0.01	0.01	0.01	0.01	NA	0.02	NA	0.01	NA	NA	0.01	NA	0.01	0.01	0.02	0.02	0.01	0.01	0.01	0.02	NA	0.02	0.01	0.01	0.02	0.01	0.01	0.02	NA	0.02	NA	0.01	NA	0.01
XM_005263424.3|PARK7|chr1|+	136490.0	7985045	chr1:7984894-7985282	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	1.00
