Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_001303048.1|MYL12A|chr18|+	88985.2	3255989	chr18:3255838-3256237	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.67	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_006471.4|MYL12A|chr18|+	87903.5	3255989	chr18:3255838-3256236	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.67	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_006796.3|AFG3L2|chr18|-	27741.8	12328995	chr18:12328944-12329146	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.96	0.95	0.92	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.83	0.24	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.89	0.85	0.92	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.88	1.00	1.00	1.00	1.00	1.00	1.00
NM_000371.4|TTR|chr18|+	12101672.2	31598719	chr18:31598568-31598821	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001271953.2|TPGS2|chr18|-	418.7	36786793	chr18:36786573-36786982	NA	0.09	0.00	NA	NA	NA	NA	NA	NA	0.05	NA	0.03	0.02	NA	NA	0.04	0.03	0.08	0.07	NA	NA	NA	NA	0.06	NA	NA	0.00	NA	0.03	NA	0.01	NA	NA	0.07	NA	0.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	NA	0.02	NA	NA	NA	NA	0.03	NA	0.03	NA	NA	NA	NA	NA	0.03	0.05	0.05	NA	0.01
NM_001257335.2|ATP5F1A|chr18|-	15505.8	46084148	chr18:46080248-46084363	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
XM_017025789.1|ATP5F1A|chr18|-	18308.8	46084503	chr18:46084147-46084654	0.40	0.40	0.52	0.48	0.56	0.64	0.56	0.57	0.65	0.56	0.71	0.50	0.26	0.23	0.25	0.47	0.62	0.55	0.51	0.56	0.44	0.54	0.81	0.58	0.21	0.27	NA	0.79	0.62	1.00	0.95	0.84	0.79	0.36	0.37	0.56	0.54	0.61	0.66	0.57	0.55	0.60	0.50	0.47	0.59	0.52	0.27	0.23	0.28	0.48	0.39	0.48	0.48	0.53	0.53	0.49	0.43	0.68	0.27	0.30	0.36	0.63	0.68	0.91	0.81	0.94	0.75
NM_016097.5|IER3IP1|chr18|-	4874.2	47155041	chr18:47152834-47156232	0.01	0.01	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.01	NA	0.01	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.01	NA	NA	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.02	0.01	0.01	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.02	NA	0.02	0.00	0.01	0.01	0.00	0.01	0.01
NM_001307941.2|SEC11C|chr18|+	161402.1	59158784	chr18:59158632-59158832	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_011526260.3|SEC11C|chr18|+	151899.9	59158787	chr18:59158632-59158837	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_005570.4|LMAN1|chr18|-	164.2	59330936	chr18:59327823-59331129	NA	0.07	0.07	0.07	0.08	0.12	0.08	0.08	0.11	0.11	NA	0.07	0.12	0.12	0.10	0.08	0.06	0.08	0.06	0.06	0.07	0.08	0.07	0.09	NA	NA	NA	0.06	0.08	0.06	0.07	0.08	0.08	NA	0.04	0.08	0.12	0.04	0.08	0.06	0.11	NA	0.06	0.10	0.06	0.06	0.13	0.13	0.10	0.13	0.08	0.08	0.08	0.07	0.11	0.10	0.08	0.09	NA	NA	0.12	0.09	0.12	0.06	0.10	0.05	0.07
NM_001914.4|CYB5A|chr18|-	84339.1	74253296	chr18:74250846-74253665	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	NA	NA	NA	NA	NA	0.00	NA	0.00	NA	0.00
NM_001303471.3|TXNL4A|chr18|-	4571.9	79973406	chr18:79970822-79973856	0.00	0.00	NA	0.00	NA	NA	0.01	NA	NA	0.01	NA	0.01	0.01	0.01	0.01	0.01	0.00	NA	0.00	NA	0.00	NA	0.00	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	0.01	NA	0.00	NA	NA	0.00	NA	0.00	0.01	NA	0.00	NA	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	NA	NA	0.00	0.00	NA	0.02	0.01	NA	NA	NA	0.00	0.01	NA	0.01
