Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_001164319.2|FLNB|chr3|+	33184.6	58170782	chr3:58170575-58172251	0.01	0.01	0.01	0.02	0.01	NA	0.01	0.01	0.01	0.02	NA	0.01	0.01	0.00	0.01	0.01	0.01	0.02	0.01	0.01	0.02	0.01	0.01	0.02	NA	0.01	0.00	0.01	0.01	0.01	0.01	0.00	0.01	NA	0.01	0.01	0.01	NA	0.01	NA	0.01	0.01	0.01	0.01	NA	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.02	0.01	0.01	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01
NM_001318026.2|PPP4R2|chr3|+	3761.1	73067193	chr3:73065397-73069198	NA	NA	NA	NA	NA	NA	0.32	NA	NA	0.30	NA	NA	NA	NA	NA	0.23	0.31	NA	0.25	NA	NA	0.27	NA	0.24	NA	NA	NA	0.20	0.32	0.31	0.20	0.24	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.32	NA	0.26	NA	NA	0.21	0.24	0.30	0.52	NA	0.40	NA	NA	0.25	0.28	0.32	0.24
NM_006810.4|PDIA5|chr3|+	77203.6	123162050	chr3:123161880-123162104	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_005247563.2|SLC41A3|chr3|-	27848.0	126006407	chr3:126006357-126006564	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_052990.3|IFT122|chr3|+	154.2	129520347	chr3:129520176-129520507	NA	0.05	NA	0.12	NA	NA	0.07	NA	NA	0.09	NA	0.02	0.29	NA	0.21	0.10	0.13	0.11	0.04	NA	NA	0.00	NA	NA	NA	NA	0.17	0.05	0.08	0.09	0.11	0.17	0.13	0.02	0.02	0.04	0.10	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.26	0.02	NA	0.04	0.07	0.05	0.02	0.06	NA	NA	0.02	0.01	0.07	0.07	0.15	NA	0.11
NM_001354703.2|TF|chr3|+	1025692.6	133778785	chr3:133778586-133784139	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_003940.3|USP13|chr3|+	599.4	179784199	chr3:179784048-179789401	0.12	0.12	0.20	0.12	0.12	0.18	0.21	0.15	0.07	0.10	NA	0.28	0.21	0.27	0.30	0.11	0.12	0.11	0.11	0.12	0.10	0.11	0.14	0.12	0.01	0.10	0.03	0.14	0.16	0.13	0.12	0.12	0.14	0.20	0.23	0.21	0.17	0.15	0.30	0.09	NA	0.16	0.11	0.13	0.12	NA	NA	0.23	0.17	0.09	0.09	0.11	0.12	0.11	0.09	0.12	0.17	0.09	0.06	0.06	0.10	0.11	0.15	0.14	0.14	0.14	0.14
XM_017007426.1|USP13|chr3|+	220.9	179784199	chr3:179784048-179784735	0.12	0.07	0.09	0.06	0.05	0.09	0.10	0.06	0.01	0.04	NA	0.09	0.14	0.11	0.15	0.07	0.04	0.05	0.05	0.06	0.05	0.07	0.07	0.07	0.00	0.02	0.02	0.08	0.06	0.04	0.05	0.06	0.06	0.08	0.15	0.05	0.09	0.06	0.08	0.04	NA	0.04	0.06	0.06	0.04	NA	NA	0.12	0.10	0.03	0.04	0.11	0.07	0.06	0.04	0.06	0.09	0.04	0.08	0.06	0.06	0.03	0.06	0.06	0.04	0.04	0.07
XM_017006796.1|LSG1|chr3|-	143.7	194642096	chr3:194640788-194642247	0.10	NA	NA	0.07	0.06	0.04	0.08	0.02	0.08	0.03	NA	0.07	0.05	0.04	0.04	0.07	0.04	0.05	0.06	0.05	0.07	NA	0.07	0.06	NA	NA	0.01	0.03	0.07	0.04	0.03	0.04	0.04	0.08	NA	NA	0.09	0.09	0.14	NA	0.09	0.09	0.14	NA	0.08	0.14	0.05	0.03	0.05	0.05	0.12	0.05	0.05	NA	0.09	0.06	0.06	0.18	0.06	0.08	0.02	0.02	0.06	0.04	0.04	0.05	0.06
NM_018385.3|LSG1|chr3|-	143.9	194642096	chr3:194640791-194642247	0.10	NA	NA	0.07	0.06	0.04	0.08	0.02	0.08	0.03	NA	0.07	0.05	0.04	0.04	0.07	0.04	0.05	0.06	0.05	0.07	NA	0.07	0.06	NA	NA	0.01	0.03	0.07	0.04	0.03	0.04	0.04	0.07	NA	NA	0.09	0.09	0.14	NA	0.09	0.09	0.14	NA	0.08	0.14	0.05	0.03	0.05	0.05	0.12	0.05	0.05	NA	0.09	0.06	0.06	0.18	0.06	0.08	0.02	0.02	0.06	0.04	0.04	0.05	0.06
XM_017007019.1|SEC13|chr3|-	66444.5	10301223	chr3:10300931-10301374	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA
XM_017007020.2|SEC13|chr3|-	2007406.7	10300996	chr3:10300931-10301147	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_000994.4|RPL32|chr3|-	549337.0	12836047	chr3:12834818-12836223	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
NM_001007074.1|RPL32|chr3|-	604214.9	12836047	chr3:12834945-12836223	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
NM_014463.3|LSM3|chr3|+	4037.1	14198345	chr3:14198036-14201122	0.00	0.00	0.00	0.00	NA	NA	0.00	NA	NA	0.00	NA	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	NA	0.00	0.00	NA	0.00	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	NA	NA	NA	0.00	NA	NA	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.02	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001253379.2|RPL15|chr3|+	771870.7	23919787	chr3:23919196-23920977	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	NA	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.00	0.01	0.01	0.00	0.01
NM_002948.5|RPL15|chr3|+	767054.8	23919787	chr3:23919196-23920989	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	NA	0.00	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01
NM_016141.4|DYNC1LI1|chr3|-	67.9	32526755	chr3:32525974-32526908	0.06	0.04	0.05	0.05	0.03	0.01	0.04	0.03	0.01	0.02	0.02	0.09	0.01	0.01	0.01	0.02	0.05	0.02	0.09	0.06	0.02	0.03	0.02	0.01	0.00	NA	0.01	0.01	0.02	0.01	0.02	0.03	0.03	0.02	0.04	0.04	0.04	NA	0.04	0.01	0.04	0.03	0.04	0.05	0.01	0.05	0.02	0.00	0.01	0.01	0.04	0.03	0.03	0.04	0.02	0.02	0.02	0.02	0.03	0.02	0.00	0.03	0.02	0.03	0.01	0.01	0.03
NM_002295.6|RPSA|chr3|+	1033120.4	39412434	chr3:39412274-39412542	0.06	0.07	0.06	0.05	0.06	0.05	0.05	0.05	0.06	0.05	0.05	0.06	0.05	0.05	0.06	0.05	0.06	0.06	0.05	0.07	0.06	0.05	0.07	0.07	0.04	0.05	0.04	0.05	0.06	0.07	0.05	0.06	0.05	0.04	0.06	0.06	0.05	0.05	0.05	0.05	0.07	0.05	0.06	0.05	0.06	0.06	0.05	0.05	0.06	0.04	0.06	0.05	0.06	0.06	0.05	0.04	0.05	0.05	0.07	0.08	0.05	0.05	0.05	0.06	0.05	0.05	0.05
NM_005875.3|EIF1B|chr3|+	20135.6	40312121	chr3:40311970-40312424	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	0.26	NA	NA	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA
NM_003973.5|RPL14|chr3|+	77958.1	40462280	chr3:40461939-40468587	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.01	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
