Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_006750.4|SNTB2|chr16|+	25.6	69300983	chr16:69300832-69309052	0.05	0.04	NA	NA	NA	NA	NA	NA	0.03	0.03	NA	NA	0.03	0.04	0.06	0.03	NA	0.04	0.04	NA	NA	0.03	0.03	0.02	NA	0.01	0.03	0.03	0.04	0.03	0.04	0.03	0.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04	0.04	0.04	0.04	0.02	0.02	0.03	0.03	0.02	0.03	0.04	NA	0.03	0.03	0.04	0.03	0.03	0.02	0.03	0.03	0.03
NM_012201.6|GLG1|chr16|-	1501.4	74451956	chr16:74447440-74452131	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NR_015441.1|LOC652276|chr16|+	56.0	2629025	chr16:2628825-2630494	NA	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	0.16	0.20	0.15	NA	0.09	NA	0.13	0.09	NA	NA	NA	0.15	0.14	0.21	0.13	0.15	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	0.20	NA	NA	NA	NA	NA	NA	0.19	0.25	0.09	0.15	0.14	0.20
XM_005255571.3|METTL22|chr16|+	32.3	8646259	chr16:8646108-8652039	0.01	0.01	0.00	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.00	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.00	0.01	0.01	0.00	0.00	0.01	0.15	NA	0.14	0.00	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.05	NA	0.05	0.01	0.01	0.01	0.01	0.00	0.01
NM_001199142.1|EIF3C|chr16|+	750683.9	28735596	chr16:28735431-28735730	0.05	0.06	0.06	0.06	0.05	0.05	0.06	0.05	0.05	0.06	0.05	0.06	0.07	0.07	0.06	0.06	0.05	0.05	0.05	0.06	0.05	0.06	0.06	0.06	0.01	0.12	0.07	0.05	0.06	0.05	0.05	0.06	0.06	0.06	0.07	0.06	0.05	0.04	0.05	0.05	0.05	0.05	0.05	0.06	0.04	0.06	0.07	0.07	0.07	0.06	0.06	0.05	0.05	0.06	0.05	0.06	0.05	0.07	0.07	0.07	0.06	0.06	0.07	0.06	0.06	0.06	0.05
NM_014669.5|NUP93|chr16|+	31587.8	56844765	chr16:56844499-56850286	NA	NA	NA	NA	NA	NA	0.00	NA	NA	0.00	NA	NA	0.00	0.00	NA	0.00	NA	NA	NA	NA	NA	NA	NA	NA	0.00	NA	NA	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	NA	0.00	NA	NA	0.00	NA	NA	NA	NA	NA	NA	0.00	NA	NA	0.00	0.00	0.00	0.00	0.00
XM_005256263.3|NUP93|chr16|+	1087577.4	56844650	chr16:56844499-56844776	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00
NM_006324.3|CFDP1|chr16|-	60981.1	75293891	chr16:75293710-75294042	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_001378148.1|KARS1|chr16|-	804922.3	75627842	chr16:75627724-75627993	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_011522713.2|METTL26|chr16|-	8138.8	634481	chr16:634429-634644	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_032366.5|METTL26|chr16|-	8357.1	634482	chr16:634430-634644	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_005326.6|HAGH|chr16|-	21946.1	1809104	chr16:1807629-1809382	NA	0.00	0.00	0.00	NA	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	NA	0.00	0.00	0.00	NA	0.00
NM_001040427.2|HAGH|chr16|-	261830.8	1809231	chr16:1809098-1809382	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00
XM_024450249.1|HAGH|chr16|-	257961.8	1809231	chr16:1809103-1809382	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00
NM_002952.4|RPS2|chr16|-	19483064.1	1962119	chr16:1962058-1962270	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_006453.3|TBL3|chr16|+	92.7	1978703	chr16:1978552-1978917	0.13	0.22	0.13	0.09	NA	NA	0.15	0.10	NA	0.10	NA	0.09	0.04	0.20	0.18	0.19	0.12	0.12	0.09	NA	0.19	NA	NA	NA	NA	NA	0.10	0.10	0.14	0.16	0.09	NA	0.17	0.14	0.03	0.09	NA	NA	NA	NA	NA	0.14	NA	0.05	NA	NA	0.05	0.12	0.13	0.10	0.20	0.09	0.21	NA	NA	0.05	NA	NA	0.00	0.08	NA	NA	0.07	0.13	0.11	0.11	0.18
NM_002528.7|NTHL1|chr16|-	22499.8	2039896	chr16:2039820-2040047	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	0.96	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001919.4|ECI1|chr16|-	16626.7	2239894	chr16:2239402-2240145	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_007108.4|ELOB|chr16|-	7677.6	2771940	chr16:2771414-2772102	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001012633.4|IL32|chr16|+	272745.7	3069432	chr16:3069281-3069530	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	1.00
NM_024109.4|METTL22|chr16|+	52.5	8646259	chr16:8646108-8649654	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.02	0.01	0.01	0.00	0.01	0.02	0.02	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.21	NA	0.05	0.00	0.01	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.02	0.00	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.02	0.03	0.02	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.02	NA	0.01	0.01	0.01	0.01	0.01	0.00	0.01
NM_001019.5|RPS15A|chr16|-	1636788.2	18782951	chr16:18781295-18783102	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001313858.1|ARL6IP1|chr16|-	437.5	18793219	chr16:18791667-18793370	0.06	0.16	0.11	0.07	0.04	0.05	0.05	0.05	0.03	0.04	NA	0.11	0.01	0.03	0.07	0.04	0.03	0.04	0.06	0.03	0.05	0.04	0.03	0.05	0.00	NA	0.00	0.02	0.05	0.02	0.02	0.02	0.02	0.15	0.21	0.15	0.07	0.05	0.13	0.03	0.13	0.10	0.04	0.12	0.03	0.11	0.04	0.07	0.02	0.04	0.09	0.04	0.03	0.04	0.03	0.02	0.04	0.03	0.02	0.05	0.01	0.02	0.01	0.02	0.03	0.02	0.02
NM_015161.3|ARL6IP1|chr16|-	435.7	18793219	chr16:18791669-18793370	0.06	0.15	0.10	0.07	0.04	0.05	0.05	0.04	0.03	0.04	NA	0.11	0.01	0.03	0.07	0.04	0.03	0.04	0.06	0.03	0.05	0.04	0.03	0.05	0.00	NA	0.00	0.02	0.05	0.02	0.02	0.02	0.02	0.15	0.20	0.15	0.07	0.05	0.13	0.03	0.12	0.10	0.04	0.11	0.03	0.11	0.04	0.07	0.02	0.04	0.09	0.04	0.03	0.04	0.03	0.02	0.04	0.03	0.02	0.05	0.01	0.02	0.01	0.02	0.03	0.02	0.02
