Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NR_145822.1|RNA28SN1|chr21|+	4126469.3	8441529	chr21:8441146-8446211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	0.14	0.18	0.10	0.10	0.09	0.08	0.06	0.06	NA	0.38	0.11	0.14	0.05	0.20	0.22	0.24	0.28	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	0.16	0.15	0.12	0.19	0.16	0.31	0.18	0.11	0.15	0.16	0.18	0.17	0.17	0.18	NA	0.13	0.14	0.25	0.28	0.20
NM_001282907.2|CCT8|chr21|-	772569.7	29056380	chr21:29056326-29056552	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_000454.5|SOD1|chr21|+	810122.9	31668677	chr21:31668471-31668931	0.13	0.14	0.12	0.12	0.08	0.09	0.09	0.08	0.10	0.11	0.10	0.09	0.08	0.09	0.08	0.11	0.11	0.11	0.14	0.13	0.14	0.12	0.14	0.13	0.06	0.12	0.03	0.09	0.11	0.11	0.09	0.12	0.11	0.13	0.08	0.11	0.09	0.09	0.10	0.10	0.12	0.11	0.11	0.13	0.11	0.08	0.07	0.09	0.10	0.08	0.11	0.10	0.11	0.11	0.11	0.11	0.11	0.09	0.11	0.10	0.08	0.08	0.09	0.09	0.09	0.10	0.10
NM_018944.3|MIS18A|chr21|-	623.1	32268950	chr21:32268228-32269117	0.04	0.03	0.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05	0.09	0.06	0.03	0.03	0.02	0.05	NA	0.03	0.05	0.03	0.05	NA	NA	0.04	0.03	0.02	0.02	0.02	0.02	0.03	0.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	0.08	0.06	0.05	0.06	NA	0.08	NA	0.05	NA	0.03	0.02	0.04	0.08	NA	0.05	0.02	0.02	0.02	0.02	0.02
NM_021254.4|CFAP298|chr21|-	204.1	32601672	chr21:32599354-32601973	0.00	NA	0.00	0.01	0.00	0.01	0.00	0.00	0.01	0.00	NA	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.11	0.04	0.09	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	NA	0.01	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.02	0.02	0.03	0.00	0.00	0.01	0.00	0.00	0.01
NM_006134.7|TMEM50B|chr21|-	34.2	33450600	chr21:33449141-33450863	NA	NA	NA	0.00	NA	NA	NA	NA	NA	0.01	NA	NA	0.05	0.08	0.03	0.00	0.02	0.01	0.01	NA	NA	NA	NA	0.01	NA	NA	NA	0.01	0.01	0.01	0.00	NA	NA	NA	0.01	NA	0.00	NA	0.01	NA	NA	NA	NA	0.01	NA	0.00	0.02	0.01	0.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.01	0.01	NA	0.00
NM_003720.4|PSMG1|chr21|-	7723.8	39175461	chr21:39174769-39175664	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	NA	0.01	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001261824.1|PSMG1|chr21|-	90304.3	39175513	chr21:39175446-39175664	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_024452135.1|PSMG1|chr21|-	92912.9	39175513	chr21:39175458-39175664	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_011529649.2|FAM3B|chr21|+	5006.1	41357342	chr21:41357108-41357684	0.08	0.07	0.08	0.06	0.05	0.07	0.07	0.08	0.11	0.08	NA	0.07	0.07	0.04	0.07	0.09	0.07	0.08	0.07	0.08	0.06	0.08	0.09	0.07	0.38	NA	NA	0.08	0.06	0.11	0.07	0.08	0.06	0.10	0.11	0.06	0.08	0.06	0.08	0.08	0.07	0.07	0.07	0.06	0.06	0.09	0.05	0.07	0.06	0.05	0.08	0.08	0.06	0.07	0.09	0.05	0.06	0.09	0.03	0.05	0.12	0.08	0.05	0.08	0.05	0.09	0.08
NM_206964.2|FAM3B|chr21|+	4668.0	41357342	chr21:41357108-41357727	0.07	0.06	0.07	0.05	0.05	0.06	0.06	0.07	0.10	0.07	NA	0.06	0.06	0.03	0.06	0.08	0.06	0.07	0.06	0.07	0.06	0.07	0.08	0.07	0.33	NA	NA	0.07	0.05	0.09	0.06	0.07	0.05	0.09	0.10	0.06	0.07	0.05	0.07	0.07	0.06	0.06	0.06	0.06	0.05	0.08	0.05	0.06	0.05	0.05	0.07	0.07	0.05	0.06	0.08	0.05	0.05	0.08	0.03	0.04	0.11	0.07	0.05	0.07	0.05	0.08	0.07
XR_937526.2|FAM3B|chr21|+	24507.9	41357279	chr21:41357108-41357345	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_011529586.2|NDUFV3|chr21|+	482.1	42909101	chr21:42908864-42911396	NA	0.07	0.04	0.03	0.03	NA	0.04	NA	NA	0.05	NA	0.05	0.05	0.05	NA	0.06	0.04	0.03	0.05	0.03	NA	0.04	0.05	0.03	NA	NA	NA	0.03	0.04	0.03	0.03	0.04	NA	NA	NA	0.03	0.03	0.05	0.04	0.05	0.10	0.04	NA	0.04	0.05	0.03	0.04	NA	NA	0.03	0.04	0.06	0.04	NA	0.03	0.03	0.04	NA	NA	NA	NA	0.02	0.04	0.04	0.03	0.03	0.04
NM_001001503.2|NDUFV3|chr21|+	299.0	42909101	chr21:42908864-42913299	NA	0.05	0.04	0.03	0.03	NA	0.04	NA	NA	0.04	NA	0.05	0.05	0.04	NA	0.04	0.03	0.02	0.04	0.03	NA	0.03	0.04	0.02	NA	NA	NA	0.03	0.03	0.02	0.03	0.04	NA	NA	NA	0.03	0.03	0.04	0.04	0.04	0.07	0.03	NA	0.03	0.04	0.03	0.05	NA	NA	0.03	0.03	0.04	0.04	NA	0.03	0.03	0.04	NA	NA	NA	NA	0.03	0.04	0.04	0.03	0.03	0.04
XM_017028468.2|U2AF1|chr21|-	3888909.2	43093098	chr21:43092956-43093249	1.00	NA	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_003681.5|PDXK|chr21|+	1356.9	43756181	chr21:43755951-43762299	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	NA	0.01	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.02	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
XM_005261195.2|PDXK|chr21|+	1357.1	43756181	chr21:43755951-43762297	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	NA	0.01	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.02	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
NM_000100.4|CSTB|chr21|-	104084.0	43774179	chr21:43773950-43774330	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	1.00	1.00
