Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_001687.5|ATP5F1D|chr19|+	645.5	1244466	chr19:1244315-1244825	0.07	0.11	0.12	0.09	0.11	0.14	0.10	0.11	0.06	0.10	0.12	0.12	0.11	0.10	0.11	0.12	0.11	0.13	0.14	0.14	0.19	0.15	0.07	0.08	NA	0.37	0.08	0.12	0.15	0.12	0.11	0.08	0.07	0.09	0.24	0.12	0.08	0.12	0.14	0.04	0.12	0.12	0.10	0.18	0.10	0.20	0.10	0.10	0.13	0.11	0.09	0.13	0.16	0.11	0.15	0.11	0.10	0.10	0.08	0.13	0.10	0.13	0.11	0.12	0.06	0.12	0.08
NM_001280.3|CIRBP|chr19|+	11675.4	1272578	chr19:1272427-1273172	1.00	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	1.00	NA	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	1.00	1.00	NA	1.00
NM_001300815.2|CIRBP|chr19|+	132.4	1274458	chr19:1274307-1274810	NA	0.32	NA	0.35	NA	NA	0.23	NA	NA	0.53	NA	NA	0.41	0.21	0.28	0.54	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	0.32	NA	NA	0.47	NA	NA	0.26	0.26	0.33	0.70	0.44	NA	0.39	NA	NA	0.40	NA	NA	0.40	0.30	0.32	NA	NA	NA	NA	NA	NA
NR_023313.3|CIRBP|chr19|+	2220.0	1274810	chr19:1274649-1274880	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_006830.4|UQCR11|chr19|-	10565.0	1598048	chr19:1597169-1598215	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.02	0.03	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.03	0.00	0.01	0.02	0.01	0.02	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.02	0.02	0.02	0.01	0.02	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.01	0.02
NM_017572.4|MKNK2|chr19|-	1701.4	2037647	chr19:2037471-2037829	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	0.43	1.00	NA	1.00	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	0.16	0.13	0.89	1.00	0.80	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	0.90	1.00	1.00	NA	0.83	NA	1.00	0.95	0.98	0.89	0.54	0.82	0.31	NA	0.87	1.00	1.00	NA	0.98
NM_001301020.1|OAZ1|chr19|+	2311030.9	2273331	chr19:2272972-2273488	0.28	0.20	0.20	0.23	0.15	0.16	0.15	0.16	0.17	0.18	0.15	0.18	0.08	0.08	0.11	0.21	0.19	0.23	0.18	0.18	0.18	0.21	0.19	0.21	0.26	0.17	0.02	0.14	0.15	0.16	0.14	0.12	0.15	0.21	0.17	0.27	0.22	0.21	0.24	0.25	0.23	0.22	0.20	0.30	0.23	0.22	0.12	0.09	0.12	0.20	0.23	0.22	0.19	0.16	0.19	0.30	0.22	0.21	0.20	0.08	0.08	0.15	0.14	0.17	0.15	0.15	0.16
NM_016199.3|LSM7|chr19|-	120391.5	2321671	chr19:2321521-2321822	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_012458.4|TIMM13|chr19|-	118658.2	2426558	chr19:2426261-2427046	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	NA	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	NA	0.00	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	NA	0.00	0.00	NA	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00
NM_032737.4|LMNB2|chr19|-	28.9	2430801	chr19:2428166-2430952	0.02	0.02	0.02	NA	NA	0.02	0.03	0.02	NA	NA	NA	0.03	0.05	0.05	0.04	0.04	0.04	0.02	0.09	NA	NA	0.04	0.02	NA	NA	0.05	0.02	0.02	0.05	0.02	0.03	0.01	0.04	0.02	0.02	0.01	NA	NA	0.03	NA	NA	NA	0.03	NA	NA	0.02	0.12	0.10	0.08	0.02	0.04	NA	0.05	NA	NA	NA	0.04	0.01	0.02	0.10	0.08	0.04	0.03	0.02	0.02	0.04	0.03
NM_001365761.2|MICOS13|chr19|-	10106.4	5678476	chr19:5678422-5678648	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_033643.3|RPL36|chr19|+	1105663.2	5691683	chr19:5691532-5691834	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
NM_032306.4|ALKBH7|chr19|+	4603.8	6375029	chr19:6374811-6375148	NA	0.01	NA	0.05	0.05	NA	0.03	0.01	NA	0.03	NA	0.02	0.04	0.03	0.06	0.02	0.04	0.02	0.01	0.02	0.03	0.04	0.03	0.03	0.01	NA	NA	0.04	0.03	0.03	0.06	0.02	0.01	NA	NA	0.04	0.05	NA	0.03	NA	0.03	0.01	0.03	NA	0.03	0.04	0.05	0.07	0.04	0.02	0.06	0.03	0.03	0.03	0.02	0.02	0.03	0.06	0.03	0.17	0.03	NA	NA	0.06	0.06	NA	0.04
XM_005259658.4|ALKBH7|chr19|+	15938.3	6374978	chr19:6374811-6375031	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00
NM_001394718.1|GPR108|chr19|-	153.3	6730055	chr19:6729914-6730242	NA	NA	0.01	0.07	0.08	NA	0.07	NA	NA	0.04	NA	NA	0.02	0.09	0.04	0.03	0.07	NA	0.09	NA	NA	NA	NA	NA	0.00	NA	0.00	NA	0.13	NA	0.01	NA	0.09	0.00	0.10	NA	0.05	NA	0.12	NA	0.19	0.06	0.04	0.16	NA	NA	0.11	0.22	0.16	0.12	NA	NA	0.27	NA	NA	0.04	0.11	0.08	0.01	0.12	0.06	0.05	NA	NA	0.22	NA	NA
NM_005001.5|NDUFA7|chr19|-	9879.9	8311360	chr19:8311284-8311595	0.16	0.10	0.12	0.11	0.10	0.13	0.10	0.13	0.09	0.09	NA	0.09	0.17	0.14	0.16	0.11	0.11	0.15	0.14	0.16	0.16	0.16	0.09	0.13	NA	NA	NA	0.09	0.10	0.13	0.13	0.10	0.11	0.16	NA	0.18	0.14	NA	0.16	0.17	0.19	0.07	0.13	0.12	0.08	0.08	NA	0.08	0.13	0.12	0.11	0.16	0.18	0.13	0.09	0.19	0.13	0.10	NA	0.27	0.09	0.10	0.10	0.12	0.11	0.14	0.10
NM_001031.5|RPS28|chr19|+	31198254.7	8322423	chr19:8322272-8322584	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
XM_017026825.1|HNRNPM|chr19|+	146265.3	8488842	chr19:8488691-8489114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA
XM_024451518.1|MAN2B1|chr19|-	16186.9	12646581	chr19:12646511-12646732	1.00	NA	NA	NA	1.00	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00
NM_000528.4|MAN2B1|chr19|-	16282.7	12646581	chr19:12646512-12646732	1.00	NA	NA	NA	1.00	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00
XM_017026864.1|WDR83OS|chr19|-	36315.1	12668274	chr19:12668071-12668425	NA	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	NA	NA
NM_016145.4|WDR83OS|chr19|-	33357.5	12668274	chr19:12668073-12668425	NA	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	NA	NA
NM_005809.6|PRDX2|chr19|-	2343.2	12797015	chr19:12796823-12797166	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	NA	NA	NA	NA	1.00	NA	1.00	NA	1.00
NM_006397.3|RNASEH2A|chr19|+	2157.0	12813528	chr19:12813328-12813640	0.35	0.41	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.56	0.90	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	0.55	0.42	0.47	0.39	0.61	0.61	0.35	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	0.46	0.53	0.56	0.50	0.44	0.35	0.65
XM_006722899.4|OCEL1|chr19|+	1331.5	17229164	chr19:17229009-17229219	NA	NA	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	NA	NA	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
