Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
XR_002957538.1|SCFD1|chr14|+	82782.0	30735747	chr14:30735586-30735799	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.17	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XR_001750201.1|SCFD1|chr14|+	78059.5	30735752	chr14:30735586-30735805	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.17	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_005267469.2|SCFD1|chr14|+	79948.3	30735750	chr14:30735586-30735802	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.17	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_016106.4|SCFD1|chr14|+	39403.4	30735786	chr14:30735586-30735850	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.87	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.16	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.94	0.99	0.92	1.00	0.96	1.00	0.92
XM_005268024.3|SRP54|chr14|+	4261.8	35029212	chr14:35029061-35029567	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00
XM_005268070.5|ZC3H14|chr14|+	169.0	88611896	chr14:88611745-88612148	0.05	0.01	NA	0.00	0.06	0.02	0.01	0.01	NA	0.00	0.00	0.00	0.05	0.00	0.00	0.01	0.04	0.00	0.00	0.00	0.01	0.00	0.02	0.01	NA	NA	0.05	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.01	0.00	0.01	NA	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	NA	0.00	NA	0.01	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.03	NA	NA	0.00	0.00	0.00	0.00	0.00	0.01	0.00
NM_001326311.2|ZC3H14|chr14|+	169.0	88611896	chr14:88611745-88612148	0.05	0.01	NA	0.00	0.06	0.02	0.01	0.01	NA	0.00	0.00	0.00	0.05	0.00	0.00	0.01	0.04	0.00	0.00	0.00	0.01	0.00	0.02	0.01	NA	NA	0.05	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.01	0.00	0.01	NA	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	NA	0.00	NA	0.01	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.03	NA	NA	0.00	0.00	0.00	0.00	0.00	0.01	0.00
NM_001284269.2|EFCAB11|chr14|-	222.6	89797126	chr14:89794669-89797324	NA	0.00	NA	NA	NA	NA	NA	NA	NA	0.00	NA	NA	NA	NA	NA	0.01	0.00	0.00	0.00	NA	0.00	0.00	NA	0.01	NA	NA	NA	0.00	0.00	0.00	0.01	0.00	0.00	0.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	NA	NA	0.01	NA	0.00	NA	NA	0.00	NA	NA	NA	0.00	0.00	0.00	0.01	0.00	0.01
NM_178587.3|PPP2R5C|chr14|+	42997.4	101912552	chr14:101912401-101912625	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	NA	1.00	1.00	NA	NA	NA	NA	1.00	1.00	1.00	1.00
NR_002312.1|RPPH1|chr14|-	737.6	20343260	chr14:20343071-20343411	NA	NA	NA	0.15	NA	NA	0.36	NA	NA	0.51	NA	0.15	0.34	0.31	0.46	0.52	0.62	0.66	NA	NA	NA	0.49	NA	0.48	0.02	NA	0.38	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	0.68	0.31	0.19	0.26	NA	NA	NA	NA	NA	NA	NA	0.36	NA	1.00	1.00	0.79	NA	NA	NA	1.00	0.78	NA
NM_022734.3|METTL17|chr14|+	148959.6	20996975	chr14:20996785-20997035	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_001344.4|DAD1|chr14|-	201369.1	22564963	chr14:22564907-22565137	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_005015.5|OXA1L|chr14|+	27148.3	22771783	chr14:22771434-22773042	0.02	0.02	0.01	0.02	0.02	0.02	0.03	0.03	0.02	0.03	0.03	0.02	0.03	0.05	0.07	0.02	0.02	0.03	0.02	0.02	0.02	0.03	0.02	0.03	NA	0.80	NA	0.02	0.02	0.03	0.03	0.03	0.04	0.02	0.02	0.01	0.01	0.02	0.02	0.02	0.03	0.02	0.03	0.02	0.02	0.02	0.05	0.07	0.06	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.13	0.22	0.13	0.03	0.03	0.03	0.03	0.03	0.02
NM_180982.3|MRPL52|chr14|+	21899.2	22834346	chr14:22834172-22835037	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.02	0.02	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.04	0.02	0.02	0.01	0.00	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.03	0.04	0.03	0.00	0.01	0.01	0.01	0.01	0.01
XR_001750113.2|PRMT5|chr14|-	666221.2	22920576	chr14:22920526-22920731	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001130725.1|PSMB5|chr14|-	1035241.8	23026224	chr14:23025851-23026375	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA
NM_001144932.3|PSMB5|chr14|-	1019948.6	23026224	chr14:23025856-23026375	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA
NM_001199864.3|BCL2L2-PABPN1|chr14|+	24160.6	23325398	chr14:23325247-23326163	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001387346.1|BCL2L2-PABPN1|chr14|+	34127.8	23325374	chr14:23324138-23326163	0.02	0.00	NA	0.01	0.02	NA	0.02	0.03	NA	0.02	NA	0.01	0.02	0.02	0.03	0.01	0.02	0.01	0.03	0.01	0.01	0.03	0.03	0.02	NA	NA	NA	0.03	0.03	0.04	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	NA	0.02	0.00	0.02	0.01	NA	0.02	0.02	0.01	NA	0.02	0.04	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.05	0.03	0.03	0.03	0.02	0.02	0.03	0.04	0.03
NM_015514.2|NGDN|chr14|+	197870.4	23478178	chr14:23477503-23478826	NA	NA	NA	NA	NA	NA	0.01	NA	NA	0.02	NA	NA	0.01	0.02	NA	0.02	0.02	NA	0.02	NA	NA	NA	NA	NA	NA	NA	NA	0.02	0.02	NA	NA	0.02	NA	0.02	NA	NA	NA	0.01	NA	NA	NA	NA	0.02	0.02	NA	0.01	0.01	NA	NA	0.02	0.02	NA	NA	NA	0.02	NA	0.02	NA	NA	NA	0.02	NA	NA	0.02	0.01	NA	0.01
XM_005267249.1|DHRS2|chr14|+	68407200.6	23645293	chr14:23645142-23645639	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	1.00	NA	1.00
XM_006720158.3|PCK2|chr14|+	52271.2	24103993	chr14:24103842-24104125	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_001281529.2|PSME1|chr14|+	1492138.6	24138887	chr14:24138736-24138959	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_176783.3|PSME1|chr14|+	8673.8	24138625	chr14:24138474-24138959	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.88	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.67	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.85	0.61	1.00	1.00	1.00	1.00	1.00	1.00	1.00
