Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_001386681.1|ACAT1|chr11|+	57183.4	108147421	chr11:108147270-108147603	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001386677.1|ACAT1|chr11|+	48701.3	108147400	chr11:108147249-108147603	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	NA	1.00
XM_017017682.2|ACAT1|chr11|+	9047.3	108147594	chr11:108147270-108148822	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_003105.6|SORL1|chr11|+	589.7	121629691	chr11:121629496-121633763	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
NM_001301098.2|ZBTB44|chr11|-	76.0	130230415	chr11:130226677-130231715	NA	0.01	NA	0.01	0.02	0.01	0.06	0.01	NA	0.05	NA	0.02	0.06	NA	NA	0.03	0.02	0.03	0.02	0.01	0.04	0.06	0.01	0.01	NA	NA	NA	0.03	0.05	NA	0.06	0.02	NA	NA	0.03	NA	0.03	0.08	0.05	NA	0.01	0.01	0.00	0.01	0.03	0.01	0.05	NA	NA	0.01	0.03	NA	0.04	0.05	0.03	0.03	0.01	0.01	0.07	0.00	0.05	NA	0.13	0.05	0.01	NA	0.02
NM_021034.3|IFITM3|chr11|-	190202.1	319839	chr11:319676-319990	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	NA	1.00
NR_049759.2|IFITM3|chr11|-	205219.6	319834	chr11:319676-319985	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00
XM_011520259.3|RNH1|chr11|-	37385.9	494627	chr11:494512-494778	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_002939.4|RNH1|chr11|-	37265.9	494627	chr11:494515-494778	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_017018132.1|EPS8L2|chr11|+	3760.3	727052	chr11:726901-727727	0.09	0.06	0.05	0.08	0.06	0.11	0.08	0.07	0.09	0.07	0.04	0.06	0.05	0.06	0.03	0.07	0.06	0.07	0.08	0.06	0.11	0.10	0.09	0.08	0.09	0.07	0.02	0.05	0.08	0.04	0.06	0.05	0.04	0.13	0.04	0.07	0.10	0.09	0.12	0.06	0.10	0.08	0.07	0.17	0.07	0.07	0.06	0.04	0.05	0.12	0.12	0.08	0.06	0.10	0.07	0.13	0.06	0.07	0.06	0.04	0.05	0.06	0.06	0.05	0.07	0.06	0.08
NM_021128.5|POLR2L|chr11|-	61704.7	840203	chr11:839721-840480	0.01	0.01	0.02	0.01	0.01	0.01	0.03	NA	NA	0.01	NA	0.02	0.02	0.03	0.03	0.01	0.01	0.02	0.02	NA	0.02	0.02	0.01	0.01	0.00	NA	NA	0.01	0.02	0.01	0.01	0.01	0.01	0.02	0.01	0.02	NA	NA	0.01	NA	0.01	NA	NA	0.01	NA	0.03	0.02	0.01	0.02	0.01	0.02	0.02	0.02	NA	0.02	0.01	0.01	0.01	NA	0.02	0.01	0.01	0.02	0.01	0.02	0.02	0.01
NM_001142674.2|CHID1|chr11|-	11791.2	869762	chr11:867859-869956	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.01	0.02	0.03	0.03	0.03	0.02	0.01	0.02	0.03	0.02	0.02	0.02	0.02	0.02	0.06	0.01	0.01	0.02	0.02	0.01	0.01	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.03	0.01	0.02	0.03	0.02	0.03	0.03	0.02	0.04	0.03	0.04	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.03	0.05	0.06	0.02	0.02	0.02	0.02	0.02	0.02	0.02
NM_001318064.1|RRM1|chr11|+	13183.4	4138590	chr11:4138195-4138925	0.71	1.00	NA	NA	NA	NA	0.54	NA	NA	0.59	NA	1.00	0.44	0.51	0.54	0.58	0.64	0.50	0.76	NA	0.74	0.68	0.62	0.69	NA	0.21	0.31	0.79	0.68	0.80	0.69	1.00	0.52	0.64	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	0.51	0.48	0.46	0.62	0.55	0.50	NA	0.46	0.46	0.57	0.44	0.58	0.55	0.47	0.46	0.61	0.83	0.75	0.62	0.75
NM_001033.5|RRM1|chr11|+	14629.9	4138590	chr11:4138195-4138932	0.85	1.00	NA	NA	NA	NA	0.65	NA	NA	0.72	NA	1.00	0.52	0.60	0.64	0.67	0.76	0.58	0.88	NA	0.84	0.80	0.74	0.82	NA	0.25	0.45	0.96	0.81	0.99	0.82	1.00	0.63	0.76	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	0.61	0.58	0.53	0.73	0.64	0.58	NA	0.53	0.53	0.66	0.52	0.65	0.62	0.54	0.54	0.73	0.98	0.88	0.75	0.90
NM_000990.5|RPL27A|chr11|+	51170261.2	8685848	chr11:8685678-8689872	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_014267.6|C11orf58|chr11|+	4199.0	16755892	chr11:16754871-16758340	NA	NA	NA	NA	0.08	0.10	0.08	0.06	0.11	0.10	NA	0.09	0.07	0.09	0.08	0.09	0.10	0.08	0.08	0.06	0.07	0.08	NA	0.09	0.32	0.03	0.24	0.10	0.08	NA	0.10	0.10	0.08	0.09	NA	NA	0.09	0.09	NA	0.10	0.10	NA	0.12	NA	NA	0.08	0.11	0.13	0.11	0.09	0.08	0.07	0.08	0.09	0.08	0.07	0.07	0.08	0.18	0.14	0.09	0.08	0.13	0.12	0.09	NA	0.09
XM_017017143.2|C11orf58|chr11|+	4502.5	16755892	chr11:16754871-16758105	NA	NA	NA	NA	0.08	0.10	0.09	0.07	0.11	0.10	NA	0.09	0.08	0.09	0.08	0.10	0.11	0.08	0.08	0.07	0.07	0.09	NA	0.10	0.30	0.02	0.16	0.11	0.09	NA	0.11	0.10	0.08	0.09	NA	NA	0.10	0.10	NA	0.10	0.10	NA	0.14	NA	NA	0.08	0.12	0.14	0.11	0.09	0.08	0.07	0.09	0.10	0.08	0.07	0.08	0.08	0.19	0.16	0.09	0.09	0.14	0.13	0.10	NA	0.09
NM_006512.4|SAA4|chr11|-	381830.5	18231513	chr11:18231355-18231664	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001165415.2|LDHA|chr11|+	304874.7	18407847	chr11:18407239-18408215	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.00	0.02	0.01	NA	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.01	0.00	0.02	0.01	0.01	0.01	0.00	0.00	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.01
NM_080654.3|CCDC34|chr11|-	170.1	27350288	chr11:27348869-27350439	0.07	0.04	0.04	NA	NA	NA	0.01	NA	NA	0.02	NA	NA	0.02	0.01	0.02	0.02	0.02	0.03	NA	NA	NA	0.01	NA	0.01	0.00	0.00	NA	0.02	0.02	0.01	0.01	0.02	0.01	0.03	NA	NA	NA	NA	NA	NA	0.04	NA	0.01	NA	NA	NA	0.01	0.02	0.02	0.02	0.02	0.03	0.03	0.04	0.04	0.07	0.04	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.01	0.01	0.01
NM_001307929.2|EIF3M|chr11|+	36549.5	32602467	chr11:32602279-32602721	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	NA	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.02	0.01	0.01	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.01	0.01	0.03	0.02	0.02	0.02	0.02	0.02	0.02
NM_001144030.2|NAT10|chr11|+	209.3	34146235	chr11:34146084-34146908	NA	NA	NA	NA	0.30	NA	0.35	NA	NA	0.26	NA	NA	NA	NA	NA	0.22	0.24	NA	NA	0.26	NA	NA	NA	NA	0.00	0.05	0.02	0.08	0.29	0.07	0.12	0.12	0.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	NA	0.25	NA	NA	0.24	0.18	0.28	0.11	0.23	NA	0.05	0.20	0.16	0.09	0.11	0.09	0.19	0.14	0.06
NM_004813.4|PEX16|chr11|-	135.8	45910161	chr11:45909663-45910312	0.01	0.02	NA	0.02	NA	NA	0.03	NA	NA	0.02	NA	0.07	0.03	0.03	0.02	0.07	0.05	0.04	0.02	NA	0.03	0.03	NA	0.05	NA	NA	NA	0.04	0.02	NA	0.09	NA	0.07	0.01	NA	0.02	0.02	0.03	0.05	0.03	0.03	0.01	NA	0.05	0.02	0.02	0.03	0.01	0.02	0.04	0.06	0.02	0.05	NA	0.02	0.09	0.04	0.04	0.09	NA	0.03	NA	NA	NA	NA	0.02	0.05
