Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_001873.4|CPE|chr4|+	116412.4	165497663	chr4:165497512-165498547	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	1.00
XM_005247930.3|TACC3|chr4|+	655116.9	1745116	chr4:1744948-1745171	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00
NM_001291978.2|NOP14|chr4|-	208.4	2938779	chr4:2937936-2938930	0.45	NA	NA	0.46	0.24	NA	0.22	0.31	NA	0.34	NA	NA	0.46	NA	NA	0.29	0.27	NA	0.54	NA	NA	NA	NA	NA	NA	0.06	0.42	0.26	0.37	0.20	0.41	0.39	0.29	NA	NA	0.86	0.18	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	0.47	0.35	NA	0.59	0.29	NA	0.28	NA	0.32	NA	0.41	0.24	0.13	0.25	0.34	0.23	0.30	0.22
NM_003703.3|NOP14|chr4|-	79529.0	2937997	chr4:2937936-2938188	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XR_241655.2|NOP14|chr4|-	62.7	2938779	chr4:2938113-2938930	0.04	NA	NA	0.08	0.03	NA	0.02	0.02	NA	0.03	NA	NA	0.07	NA	NA	0.04	0.06	NA	0.06	NA	NA	NA	NA	NA	NA	0.01	0.03	0.02	0.04	0.01	0.04	0.03	0.02	NA	NA	0.12	0.03	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	NA	0.06	0.05	NA	0.09	0.04	NA	0.05	NA	0.04	NA	0.14	0.03	0.02	0.03	0.04	0.02	0.04	0.03
NM_001528.4|HGFAC|chr4|+	16284.3	3449388	chr4:3449237-3449486	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	NA	NA
NM_005980.3|S100P|chr4|+	1199097.2	6697044	chr4:6696893-6697170	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_025196.4|GRPEL1|chr4|-	4893.6	7060045	chr4:7058895-7061208	NA	NA	NA	NA	0.02	NA	0.01	0.00	NA	0.02	NA	NA	0.00	0.01	0.00	0.00	0.01	0.00	0.00	NA	NA	0.02	NA	0.01	0.00	NA	0.00	0.00	0.00	0.01	0.00	0.01	0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	0.00	0.00	0.01	0.01	0.01	0.02	NA	0.00	0.01	0.01	NA	0.04	0.03	0.04	NA	0.01	0.01	0.00	0.01	0.01
XR_001741608.2|LOC107986265|chr4|+	169.9	22726692	chr4:22726541-22727045	0.07	0.04	0.09	0.12	0.00	0.08	0.03	0.04	NA	0.09	NA	0.08	0.02	0.12	0.26	0.09	0.07	0.08	0.09	0.05	0.05	0.02	0.09	0.06	NA	NA	NA	0.03	0.03	0.03	0.05	0.06	0.02	0.04	0.07	0.07	0.07	0.07	0.04	0.00	0.06	0.02	0.11	0.05	0.07	0.04	0.27	0.39	0.08	0.04	0.07	0.14	0.06	0.02	0.03	0.04	0.11	0.08	0.10	NA	0.10	0.01	0.01	0.05	0.04	0.02	0.01
XR_001741287.2|TMEM165|chr4|+	290.3	55426175	chr4:55425376-55427903	NA	NA	NA	0.01	0.01	NA	0.01	0.00	NA	NA	NA	NA	0.01	0.01	0.00	0.02	NA	NA	0.00	NA	NA	NA	NA	NA	0.10	NA	NA	0.00	0.00	NA	0.00	NA	NA	NA	0.00	0.00	NA	0.01	0.01	NA	NA	0.01	NA	0.00	NA	0.00	0.01	NA	NA	0.00	0.01	NA	0.03	NA	0.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	NA	0.00
NM_018475.5|TMEM165|chr4|+	106.9	55425639	chr4:55425376-55426175	NA	NA	NA	0.23	0.22	NA	0.45	0.26	NA	NA	NA	NA	0.12	0.19	0.13	0.27	NA	NA	0.30	NA	NA	NA	NA	NA	0.16	NA	NA	0.10	0.16	NA	0.11	NA	NA	NA	0.16	0.16	NA	0.16	0.17	NA	NA	0.23	NA	0.21	NA	0.27	0.11	NA	NA	0.24	0.32	NA	0.22	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	0.19
NM_001392012.1|PAICS|chr4|+	2451.6	56459663	chr4:56459372-56461361	0.03	0.04	0.04	0.03	0.03	0.02	0.03	0.03	0.02	0.03	NA	0.03	0.05	0.03	0.05	0.02	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.09	0.05	NA	0.03	0.03	0.02	0.02	0.02	0.02	0.03	0.03	0.03	0.02	0.02	0.02	NA	0.03	0.03	0.03	0.03	NA	0.03	0.02	0.04	0.06	0.03	0.03	0.03	0.02	0.03	0.02	0.04	0.02	0.02	NA	0.11	NA	0.02	0.03	0.03	0.03	0.03	0.02
NM_006452.4|PAICS|chr4|+	5850.9	56459663	chr4:56459372-56464578	0.17	0.17	0.15	0.15	0.16	0.15	0.14	0.12	0.13	0.11	NA	0.14	0.17	0.12	0.17	0.13	0.14	0.14	0.15	0.12	0.13	0.15	0.17	0.14	0.06	0.14	NA	0.12	0.14	0.12	0.13	0.12	0.15	0.13	0.10	0.21	0.12	0.14	0.15	NA	0.15	0.15	0.13	0.12	NA	0.14	0.14	0.16	0.16	0.15	0.15	0.17	0.14	0.16	0.14	0.16	0.14	0.14	NA	0.19	NA	0.15	0.15	0.14	0.14	0.14	0.11
NM_001098477.2|GRSF1|chr4|-	6986.6	70820648	chr4:70815783-70820861	0.02	0.02	0.02	0.02	0.01	0.01	0.02	0.01	0.01	0.02	0.02	0.01	0.02	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.04	0.03	NA	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.02	0.03	0.02	0.01	0.02	0.02	0.02	0.02	0.01	0.02	0.01	0.01	0.02	0.02	0.04	0.02	0.01	0.02	0.02	0.02	0.01
XM_011531897.3|GRSF1|chr4|-	26142.5	70820648	chr4:70819531-70820861	0.07	0.07	0.05	0.06	0.05	0.04	0.05	0.04	0.04	0.06	0.05	0.05	0.08	0.09	0.08	0.05	0.06	0.06	0.05	0.05	0.05	0.05	0.06	0.06	0.12	0.09	NA	0.04	0.05	0.05	0.05	0.06	0.05	0.07	0.03	0.04	0.04	0.05	0.03	0.07	0.06	0.04	0.04	0.05	0.04	0.04	0.07	0.10	0.08	0.04	0.05	0.05	0.06	0.06	0.05	0.05	0.04	0.04	0.07	0.08	0.12	0.05	0.05	0.06	0.05	0.05	0.04
NM_000477.7|ALB|chr4|+	108344753.3	73421254	chr4:73421092-73421482	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
NM_001354717.2|AFP|chr4|+	257554831.4	73455782	chr4:73455631-73456174	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
XR_001741317.1|MRPL1|chr4|+	21302.8	77952640	chr4:77952489-77952790	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_020236.4|MRPL1|chr4|+	21320.8	77952640	chr4:77952489-77952785	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_031370.3|HNRNPD|chr4|-	66792.0	82353833	chr4:82352498-82354154	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.00	0.01	0.02	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.00	0.01
NM_001207000.1|HNRNPDL|chr4|-	115633.8	82424628	chr4:82422564-82424883	0.05	0.02	0.02	0.01	0.03	0.03	0.03	0.04	0.03	0.03	0.03	0.03	0.03	0.02	0.04	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.03	0.01	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.03	0.01	0.03	0.04	0.03	0.03	0.02	0.04	0.04	0.03	0.04	0.04	0.06	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.03	0.03	0.02	0.05	0.02	0.03	0.01	0.02	0.02	0.02	0.02	0.02
NM_031372.4|HNRNPDL|chr4|-	115882.8	82424628	chr4:82422569-82424883	0.05	0.02	0.02	0.01	0.03	0.03	0.03	0.04	0.03	0.03	0.03	0.03	0.03	0.02	0.04	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.03	0.01	NA	0.01	0.01	0.01	0.01	0.01	0.01	0.03	0.01	0.03	0.04	0.03	0.03	0.02	0.04	0.04	0.03	0.04	0.04	0.06	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.03	0.03	0.02	0.05	0.02	0.03	0.01	0.02	0.02	0.02	0.02	0.02
NM_000671.4|ADH5|chr4|-	37149.6	99072157	chr4:99070978-99072441	0.02	0.03	0.02	0.03	0.02	0.02	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.01	NA	NA	NA	0.01	0.02	0.01	0.01	0.02	0.01	0.02	0.01	0.02	0.02	0.01	0.02	0.03	0.02	0.02	0.02	0.03	0.02	0.02	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
NM_002106.4|H2AZ1|chr4|-	1398834.7	99948372	chr4:99948088-99948523	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	NA	NA	NA	NA	1.00	NA	1.00
