Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
NM_001354975.2|XPA|chr9|-	59.9	97675361	chr9:97674909-97675587	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	0.06	NA	0.23	NA	NA	0.12	NA	NA	NA	NA	NA	NA	NA	0.00	NA	NA	0.07	NA	NA	0.05	NA	0.09	NA	NA	NA	NA	NA	NA	NA	NA	0.18	0.09	NA	NA	NA	NA	NA	NA	0.09	0.15	0.05	0.15	NA	NA	NA	0.09	NA	0.22	0.17	0.22	0.13	NA	0.17	0.12	NA	0.11
NM_006401.3|ANP32B|chr9|+	791609.1	98015515	chr9:98015364-98015943	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.57	1.00	0.51	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.98	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_006808.3|SEC61B|chr9|+	984647.4	99230488	chr9:99230337-99230615	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XR_001746410.2|CTNNAL1|chr9|-	8271.9	108942633	chr9:108942569-108942834	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_017015250.2|CTNNAL1|chr9|-	8346.0	108942634	chr9:108942570-108942834	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_017015251.1|CTNNAL1|chr9|-	8013.6	108942637	chr9:108942575-108942828	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_003798.4|CTNNAL1|chr9|-	9057.4	108942639	chr9:108942577-108942834	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_003329.4|TXN|chr9|-	70610.0	110244019	chr9:110243810-110244219	0.03	0.03	0.03	0.02	0.02	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.01	NA	0.03	0.02	0.03	0.02	0.02	0.02	0.03	0.03	0.01	0.03	0.03	0.03	0.02	0.03	0.03	0.02	0.03	0.02	0.03	0.03	0.01	0.02	0.02	0.02	0.03	0.02	0.02	0.03	0.03	0.02	0.03	0.01	0.01	0.01	0.03	0.03	0.02	0.02	0.02	0.03
NM_139286.4|CDC26|chr9|-	2097.6	113267288	chr9:113266992-113267439	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XM_017014574.1|CDC26|chr9|-	1342.5	113267288	chr9:113267008-113267439	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	NA	1.00	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XM_024447449.1|ALAD|chr9|-	52.9	113388209	chr9:113386312-113388361	0.02	0.02	0.00	NA	0.01	NA	0.00	0.02	NA	0.01	NA	0.01	0.04	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.04	0.02	0.00	0.03	NA	NA	0.06	0.01	0.01	0.01	0.01	0.01	0.01	0.00	NA	0.01	0.02	NA	NA	NA	NA	0.01	0.01	0.01	0.02	0.01	0.07	0.02	NA	0.03	0.05	0.02	0.04	NA	0.01	0.04	0.02	NA	0.07	NA	0.03	NA	NA	0.00	0.01	0.01	NA
NM_017443.5|POLE3|chr9|-	51.9	113408832	chr9:113407235-113408983	NA	NA	0.01	NA	NA	NA	NA	NA	NA	0.01	NA	0.00	NA	0.03	NA	0.01	0.00	NA	0.00	NA	NA	NA	NA	0.03	NA	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	0.00	0.01	0.02	NA	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.01	NA	0.00	0.01	0.00	0.00	0.00
NM_001287046.2|SH3GLB2|chr9|-	485.8	129007999	chr9:129007792-129008150	0.02	0.00	0.05	0.04	0.01	0.07	0.00	0.01	0.00	0.03	0.00	0.01	0.04	0.01	0.03	0.02	0.02	0.00	0.02	0.01	0.01	0.08	0.03	0.00	NA	0.00	0.00	0.01	0.06	0.01	0.04	0.00	0.02	0.01	0.05	0.00	0.01	0.00	0.03	0.01	0.02	0.01	0.00	0.03	0.00	0.00	0.00	0.01	0.04	0.06	0.04	0.01	0.02	0.00	0.00	0.00	0.03	0.00	0.02	0.00	0.03	0.01	0.06	0.03	0.07	0.04	0.02
NM_003172.4|SURF1|chr9|-	10725.7	133351812	chr9:133351758-133351982	0.37	0.30	0.35	0.31	0.32	0.36	0.36	0.36	0.36	0.33	0.38	0.34	0.29	0.30	0.32	0.35	0.31	0.34	0.31	0.35	0.32	0.37	0.35	0.36	NA	NA	0.27	0.32	0.29	0.36	0.29	0.31	0.32	0.37	0.37	0.32	0.35	0.31	0.29	0.37	0.39	0.36	0.35	0.31	0.36	0.35	0.36	0.29	0.32	0.32	0.35	0.32	0.40	0.32	0.33	0.38	0.33	0.36	0.31	0.32	0.28	0.29	0.29	0.31	0.28	0.32	0.32
NM_001280789.2|SURF4|chr9|-	2294.3	133362331	chr9:133361464-133363475	0.06	0.06	0.03	0.05	0.00	0.03	0.03	0.05	0.01	0.01	0.04	0.04	0.00	0.03	0.04	0.02	0.02	0.01	0.06	0.03	0.05	0.06	0.03	0.06	NA	NA	0.00	0.01	0.04	0.02	0.02	0.00	0.01	0.02	0.01	0.04	0.03	0.00	0.02	0.03	0.00	0.03	0.02	0.06	NA	0.03	0.05	0.04	0.02	0.04	0.06	0.03	0.04	0.01	0.03	0.02	0.06	0.02	0.02	0.02	0.00	0.00	0.01	0.01	0.01	0.01	0.02
NM_014172.6|PHPT1|chr9|+	148116.0	136850906	chr9:136850755-136851024	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_003792.4|EDF1|chr9|-	585302.2	136862194	chr9:136862119-136862345	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_153200.3|EDF1|chr9|-	1130.6	136862848	chr9:136862669-136862999	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00
XR_245338.4|C8G|chr9|+	1272.7	136946919	chr9:136946768-136946981	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	NA	NA	NA	1.00	1.00	NA	NA	NA	1.00	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00
NM_000606.3|C8G|chr9|+	1211.2	136946919	chr9:136946768-136946975	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	NA	NA	NA	1.00	1.00	NA	NA	NA	1.00	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	1.00
